company;company_id;business_account_name;business_account_id;campaign_id;campaign;creative_id;article_title;sponsored_update_text;sponsored_date;viral;impressions;clicks;likes;shares;comments;follows;total_revenue;Imps ;Clics;Social Actions;Social Actions 2;revenue;Campaign total Budget;creative link;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;113651171;01_US_Digital Customer Experience_CPM;26810671;Forbes | Why You Should Welcome Difficult Customers...;From Content Loop, powered by Capgemini, the only continuous source of business and technology news...;2014-03-03 06:47:09;sponsored;1;0;0;0;0;0;0,01996; 	1   ; 	-     ; 	-     ; 	-     ; $US	0,01 ; $US	12 000,00 ;http://www.content-loop.com/why-you-should-welcome-difficult-customers/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;32891001;Forbes| The Top 7 Technology Trends Dominating 2014...;http://lnkd.in/b-k-YN8...;2014-08-25 04:40:51;viral;1588;12;2;0;0;0;0; 	1 588   ; 	12   ; 	2   ; 	2   ; $US	-   ; $US	76 009,64 ;http://www.content-loop.com/top-7-technology-trends-dominating-2014/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;32848631;FastCo | What Is Sapphire, The Super-Tough Display Material That......;Fast Company | What Is Sapphire, The Super-Tough Display Material That Might Come To The iPhone?...;2014-08-25 04:40:51;sponsored;6406;19;0;0;1;0;115,04746; 	6 262   ; 	17   ; 	1   ; 	2   ; $US	85,21 ; $US	76 009,64 ;http://www.content-loop.com/sapphire-super-tough-display-material-might-come-iphone/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;32848631;FastCo | What Is Sapphire, The Super-Tough Display Material That......;Fast Company | What Is Sapphire, The Super-Tough Display Material That Might Come To The iPhone?...;2014-08-25 04:40:51;viral;258;1;0;0;0;0;0; 	258   ; 	1   ; 	-     ; 	-     ; $US	-   ; $US	76 009,64 ;http://www.content-loop.com/sapphire-super-tough-display-material-might-come-iphone/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;32848521;The  Telegraph | Google's driverless cars 'will be allowed to speed'...;http://lnkd.in/d-za28W...;2014-08-25 04:40:51;sponsored;60450;388;14;1;3;5;1168,49931; 	59 580   ; 	385   ; 	23   ; 	23   ; $US	872,96 ; $US	76 009,64 ;http://www.content-loop.com/googles-driverless-cars-will-allowed-speed/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;32848521;The  Telegraph | Google's driverless cars 'will be allowed to speed'...;http://lnkd.in/d-za28W...;2014-08-25 04:40:51;viral;1546;38;1;0;0;0;0; 	1 546   ; 	38   ; 	1   ; 	1   ; $US	-   ; $US	76 009,64 ;http://www.content-loop.com/googles-driverless-cars-will-allowed-speed/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;32845611;Fast Company | The Morning Routines Of The Most Successful People...;http://lnkd.in/dHVvqcC...;2014-08-25 04:40:51;sponsored;495040;4513;143;30;12;47;9956,97148; 	486 241   ; 	4 456   ; 	232   ; 	236   ; $US	7 515,44 ; $US	76 009,64 ;http://www.content-loop.com/morning-routines-successful-people/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;32845611;Fast Company | The Morning Routines Of The Most Successful People...;http://lnkd.in/dHVvqcC...;2014-08-25 04:40:51;viral;10212;159;5;1;1;1;0; 	10 212   ; 	159   ; 	8   ; 	8   ; $US	-   ; $US	76 009,64 ;http://www.content-loop.com/morning-routines-successful-people/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;32845601;The Next Web | Amazon takes on Square with Local Register...;The Next Web | Amazon takes on Square with Local Register, a mobile card reader with lower transacti...;2014-08-25 04:40:51;sponsored;9035;20;0;0;0;1;167,54279; 	8 917   ; 	20   ; 	1   ; 	1   ; $US	125,22 ; $US	76 009,64 ;http://www.content-loop.com/amazon-takes-square-local-register-mobile-card-reader-lower-transaction-fees/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;32845591;"ReadWrite | ""Web Developer"" Is A Job Title That Has Come And Gone...";http://lnkd.in/deGcfYm...;2014-08-25 04:40:51;sponsored;8141;42;1;0;0;0;151,21007; 	8 046   ; 	41   ; 	1   ; 	1   ; $US	113,17 ; $US	76 009,64 ;http://www.content-loop.com/web-developer-job-title-come-gone/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;32845591;"ReadWrite | ""Web Developer"" Is A Job Title That Has Come And Gone...";http://lnkd.in/deGcfYm...;2014-08-25 04:40:51;viral;101;0;0;0;0;0;0; 	101   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	76 009,64 ;http://www.content-loop.com/web-developer-job-title-come-gone/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;23199913;The Next Web | Your developers arent slow, your process is...;;2014-08-25 04:40:51;sponsored;2;0;0;0;0;0;0,0683; 	2   ; 	-     ; 	-     ; 	-     ; $US	0,05 ; $US	76 009,64 ;http://bit.ly/1rltZn2;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;23134573;The Next Web | How data scientists are changing the face of business intelligence...;;2014-08-25 04:40:51;sponsored;3;0;0;0;0;0;0,06421; 	3   ; 	-     ; 	-     ; 	-     ; $US	0,05 ; $US	76 009,64 ;http://bit.ly/1ybYzjk;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;23083673;"ReadWrite | HTML5's ""Dirty Little Secret"": It's Already Everywhere, Even In Mobile...";;2014-08-25 04:40:51;sponsored;40;0;0;0;0;0;1,30322; 	40   ; 	-     ; 	-     ; 	-     ; $US	1,05 ; $US	76 009,64 ;http://bit.ly/11Qy5bi;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;23083633;The Next Web | Symantec has a found a spying tool active on computers around the world...;;2014-08-25 04:40:51;sponsored;41;0;0;0;0;0;1,23376; 	41   ; 	-     ; 	-     ; 	-     ; $US	0,99 ; $US	76 009,64 ;http://bit.ly/1xUG2cE;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;23024483;MIT Technology Review | Apple Watch Issues Strict Rules for the First Watch Apps...;;2014-08-25 04:40:51;sponsored;4309;17;0;0;0;0;113,05682; 	4 311   ; 	17   ; 	-     ; 	-     ; $US	91,20 ; $US	76 009,64 ;http://bit.ly/1Aof12t;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;23024423;Fast Company | The Common Traits Of The Most Successful People...;;2014-08-25 04:40:51;sponsored;4335;18;0;0;0;1;113,24549; 	4 338   ; 	18   ; 	1   ; 	1   ; $US	91,37 ; $US	76 009,64 ;http://bit.ly/1xZl8rB;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22912173;Forbes | Is Anyone Really Buying Anything On Mobile?...;;2014-08-25 04:40:51;sponsored;4311;7;0;0;0;0;112,53124; 	4 312   ; 	7   ; 	-     ; 	-     ; $US	90,76 ; $US	76 009,64 ;http://bit.ly/1qsb3Th;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22835803;Fast Company | Secrets Of The Most Productive People...;;2014-08-25 04:40:51;sponsored;3918;9;0;0;0;0;106,94834; 	3 921   ; 	9   ; 	-     ; 	-     ; $US	85,28 ; $US	76 009,64 ;http://bit.ly/1zAgAXQ;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22775183;CapGemini | Is Design Thinking the Link to Go from the Digital Business Model to the Actual Digital ...;;2014-08-25 04:40:51;sponsored;3787;2;0;0;0;0;102,51624; 	3 790   ; 	2   ; 	-     ; 	-     ; $US	81,75 ; $US	76 009,64 ;http://bit.ly/1yMT2hk;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22775133;The Next Web | Why build it and they will come no longer works for mobile apps...;;2014-08-25 04:40:51;sponsored;3825;8;1;0;0;2;103,60205; 	3 827   ; 	8   ; 	3   ; 	3   ; $US	82,58 ; $US	76 009,64 ;http://bit.ly/1vkQcCz;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22775133;The Next Web | Why build it and they will come no longer works for mobile apps...;;2014-08-25 04:40:51;viral;9;0;0;0;0;0;0; 	9   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	76 009,64 ;http://bit.ly/1vkQcCz;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22775093;Fast Company | 3 Steps For Harnessing Failure The Right Way...;;2014-08-25 04:40:51;sponsored;3813;4;1;0;0;0;104,33655; 	3 815   ; 	4   ; 	1   ; 	1   ; $US	83,19 ; $US	76 009,64 ;http://bit.ly/1yMGGG7;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22775093;Fast Company | 3 Steps For Harnessing Failure The Right Way...;;2014-08-25 04:40:51;viral;28;0;0;0;0;0;0; 	28   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	76 009,64 ;http://bit.ly/1yMGGG7;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22631863;The Daily Telegraph | Jack Ma: Being China's richest man has made me unhappy...;;2014-08-25 04:40:51;sponsored;3890;18;0;0;0;0;106,39863; 	3 891   ; 	18   ; 	-     ; 	-     ; $US	84,78 ; $US	76 009,64 ;http://bit.ly/1xxFnMx;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22540713;Forbes | Mobile Is Eating The World...;;2014-08-25 04:40:51;sponsored;3760;5;0;0;0;0;100,12739; 	3 767   ; 	5   ; 	-     ; 	-     ; $US	80,53 ; $US	76 009,64 ;http://bit.ly/10R3VmQ;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22540603;Satya Nadella interview: 'Productivity is the only thing that matters'...;The Daily Telegraph | Satya Nadella interview: 'Productivity is the only thing that matters'...;2014-08-25 04:40:51;sponsored;3700;11;0;0;0;0;98,18108; 	3 701   ; 	11   ; 	-     ; 	-     ; $US	78,85 ; $US	76 009,64 ;http://www.content-loop.com/satya-nadella-interview-productivity-thing-matters/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22490273;"The Daily Telegraph | Branson: Nevermind networking; technology will get you closer to customers...";;2014-08-25 04:40:51;sponsored;3645;6;0;0;0;2;96,91925; 	3 647   ; 	6   ; 	2   ; 	2   ; $US	77,86 ; $US	76 009,64 ;http://bit.ly/1xrG8qH;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22490223;Forbes | Digital Transformation in Action at the Financial Times...;;2014-08-25 04:40:51;sponsored;3713;2;0;1;0;0;99,11782; 	3 714   ; 	2   ; 	1   ; 	1   ; $US	79,62 ; $US	76 009,64 ;http://bit.ly/1xrH1zu;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22430853;CapGemini | The Asset Explosion is Coming  But How Will You Manage It?...;;2014-08-25 04:40:51;sponsored;1811;1;0;0;0;0;49,92272; 	1 831   ; 	1   ; 	-     ; 	-     ; $US	40,35 ; $US	76 009,64 ;http://bit.ly/1wC6GW3;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22430773;Fast Company | How Showing Vulnerability Makes You A Better Leader...;;2014-08-25 04:40:51;sponsored;5515;23;0;0;0;1;148,85667; 	5 528   ; 	23   ; 	1   ; 	1   ; $US	119,66 ; $US	76 009,64 ;http://bit.ly/1Ebr948;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22324023;Fast Company | 8 Of Your Bad Habits That Are Actually Good For Your Health And Productivity...;;2014-08-25 04:40:51;sponsored;5405;21;0;0;0;0;144,95326; 	5 417   ; 	21   ; 	-     ; 	-     ; $US	116,50 ; $US	76 009,64 ;http://bit.ly/1wxxkzk;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22322633;The Next Web | 7 trends fueling a blue ocean opportunity for SaaS companies in Asia...;;2014-08-25 04:40:51;sponsored;1968;1;0;0;0;0;53,64589; 	1 975   ; 	1   ; 	-     ; 	-     ; $US	43,16 ; $US	76 009,64 ;http://bit.ly/1qpzuev;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22256883;Forbes | Three Reasons HP's IT Chief Says The CIO Of The Future Is A 'Broker,' Not A 'Builder'...;;2014-08-25 04:40:51;sponsored;3759;8;0;0;0;1;94,19093; 	3 762   ; 	8   ; 	1   ; 	1   ; $US	75,43 ; $US	76 009,64 ;http://bit.ly/1pi1mq1;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22255373;LifeHacker | Instead of Waiting for Perfect Opportunities, Create Them...;;2014-08-25 04:40:51;sponsored;3710;7;1;0;0;0;92,64283; 	3 712   ; 	7   ; 	1   ; 	1   ; $US	74,18 ; $US	76 009,64 ;http://bit.ly/1uqvl0i;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22255373;LifeHacker | Instead of Waiting for Perfect Opportunities, Create Them...;;2014-08-25 04:40:51;viral;31;0;0;0;0;0;0; 	31   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	76 009,64 ;http://bit.ly/1uqvl0i;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22205363;Forbes | Tim Cook's Coming Out Gives The LGBT Community Confidence And Support...;;2014-08-25 04:40:51;sponsored;4670;17;0;0;0;0;115,92046; 	4 672   ; 	17   ; 	-     ; 	-     ; $US	92,80 ; $US	76 009,64 ;http://bit.ly/1wIVsNd;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22205123;LifeHacker | How to Tell Your Boss You're Unhappy at Work...;;2014-08-25 04:40:51;sponsored;39765;301;8;0;1;1;1066,20386; 	39 795   ; 	304   ; 	10   ; 	11   ; $US	855,50 ; $US	76 009,64 ;http://bit.ly/1Gfzx6O;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22205123;LifeHacker | How to Tell Your Boss You're Unhappy at Work...;;2014-08-25 04:40:51;viral;523;14;0;0;0;0;0; 	523   ; 	14   ; 	-     ; 	-     ; $US	-   ; $US	76 009,64 ;http://bit.ly/1Gfzx6O;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22163313;Forbes | IDC To CIOs: 60 Percent Of You Will Be Supplanted By Chief Digital Officers By 2020...;;2014-08-25 04:40:51;sponsored;8030;40;0;1;0;2;201,15857; 	8 046   ; 	40   ; 	3   ; 	3   ; $US	161,34 ; $US	76 009,64 ;http://bit.ly/1wIR7JY;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22163313;Forbes | IDC To CIOs: 60 Percent Of You Will Be Supplanted By Chief Digital Officers By 2020...;;2014-08-25 04:40:51;viral;25;0;0;0;0;0;0; 	25   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	76 009,64 ;http://bit.ly/1wIR7JY;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22049163;LifeHacker | Why Business Cards Still Matter (and How to Effectively Use Yours)...;;2014-08-25 04:40:51;sponsored;1786;4;1;0;0;1;43,29854; 	1 797   ; 	4   ; 	2   ; 	2   ; $US	34,54 ; $US	76 009,64 ;http://bit.ly/1u7vJBl;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22049163;LifeHacker | Why Business Cards Still Matter (and How to Effectively Use Yours)...;;2014-08-25 04:40:51;viral;21;0;0;0;0;0;0; 	21   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	76 009,64 ;http://bit.ly/1u7vJBl;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;22048753;ReadWrite | 3 Ways Android Lollipop's Default Encryption Won't Protect Your Phone Data...;;2014-08-25 04:40:51;sponsored;1846;4;0;0;0;0;44,77004; 	1 862   ; 	4   ; 	-     ; 	-     ; $US	35,77 ; $US	76 009,64 ;http://bit.ly/1pZ6BWf;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;21993893;Fast Company | 4 Habits of People Who Follow Their Dreams...;;2014-08-25 04:40:51;sponsored;1821;11;1;1;0;0;44,09723; 	1 839   ; 	11   ; 	2   ; 	2   ; $US	35,26 ; $US	76 009,64 ;http://bit.ly/1FQdoM3;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;21993893;Fast Company | 4 Habits of People Who Follow Their Dreams...;;2014-08-25 04:40:51;viral;153;1;0;0;0;0;0; 	153   ; 	1   ; 	-     ; 	-     ; $US	-   ; $US	76 009,64 ;http://bit.ly/1FQdoM3;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;21925983;Forbes | 'Where Are All The Girls?' Jill Abramson On Breaking......;Forbes | 'Where Are All The Girls?' Jill Abramson On Breaking Barriers For Young Women In Business...;2014-08-25 04:40:51;sponsored;1923;3;1;0;0;0;46,76159; 	1 942   ; 	3   ; 	1   ; 	1   ; $US	37,43 ; $US	76 009,64 ;http://www.content-loop.com/girls-jill-abramson-breaking-barriers-young-women-business/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;21925983;Forbes | 'Where Are All The Girls?' Jill Abramson On Breaking......;Forbes | 'Where Are All The Girls?' Jill Abramson On Breaking Barriers For Young Women In Business...;2014-08-25 04:40:51;viral;13;0;0;0;0;0;0; 	13   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	76 009,64 ;http://www.content-loop.com/girls-jill-abramson-breaking-barriers-young-women-business/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;21864543;FastCo | The Fascinating Evolution of Brogramming And The Fight To......;Fast Company | The Fascinating Evolution of Brogramming And The Fight To Get Women Back...;2014-08-25 04:40:51;sponsored;4451;4;0;0;0;0;116,46231; 	4 379   ; 	4   ; 	-     ; 	-     ; $US	90,26 ; $US	76 009,64 ;http://www.content-loop.com/fascinating-evolution-brogramming-fight-get-women-back/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;21864503;Forbes | How Technology Is Creating New Sources Of Power...;http://lnkd.in/dMzBqjJ...;2014-08-25 04:40:51;sponsored;4426;6;1;0;0;1;114,6758; 	4 352   ; 	6   ; 	2   ; 	2   ; $US	88,96 ; $US	76 009,64 ;http://www.content-loop.com/technology-creating-new-sources-power/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;21864503;Forbes | How Technology Is Creating New Sources Of Power...;http://lnkd.in/dMzBqjJ...;2014-08-25 04:40:51;viral;71;0;1;0;0;0;0; 	71   ; 	-     ; 	1   ; 	1   ; $US	-   ; $US	76 009,64 ;http://www.content-loop.com/technology-creating-new-sources-power/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337601;03 Bis_US_IT, Ops_Csize 500+_CPM;21751773;Fast Co | 9 Different Definitions On The Meaning Of Work-Life Balance...;http://lnkd.in/dw5BYx4...;2014-08-25 04:40:51;sponsored;7953;20;2;1;0;0;203,28143; 	7 823   ; 	19   ; 	3   ; 	3   ; $US	158,16 ; $US	76 009,64 ;http://www.content-loop.com/9-different-definitions-meaning-work-life-balance/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
