DEPARTEMENT,SPECIALISTES,ANATOMIE,ANESTHESIE,BIOLOGIE,CARDIOLOGIE,CHIRURGIE,STOMATOLOGIE,TRAUMATOLOGIE,CHIR_INFANT,CHIR_PLASTIQUE,CHIR_CARDIO,CHIR_UROLOGIQUE,CHIR_VASCULAIRE,CHIR_DISGESTIVE,DERMATOLOGIE,ENDOCRINOLOGIE,GENETIQUE,GERIATRIE,GYNECOLOGIE,OBSTETRIQUE,HEMATOLOGIE,HEPATOLOGIE,MEDECINE_NUCLEAIRE,READAPTATION,NEPHROLOGIE,NEURO_CHIRURGIE,NEUROLOGIE,ORL,ONCOLOGIE,OPHTALMOLOGIE,PEDIATRIE,PNEUMOLOGIE,PSYCHIATRIE,RADIOLOGIE,RADIO_THERAPIE,REANIMATION,RHUMATOLOGIE,SPECIALITE,DEPASSEMENT
BOUCHES-DU-RHONE,256.4,0.1,26.4,6.8,17.0,7.1,3.2,5.6,1.0,0.8,0.8,1.8,1.4,1.6,10.3,4.0,0.8,1.2,18.7,19.8,1.1,6.9,1.1,4.6,2.6,1.4,4.6,6.3,1.9,12.9,95.9,5.6,34.6,16.9,1.4,0.6,5.3,NEPHROLOGIE,21.0
BOUCHES-DU-RHONE,256.4,0.1,26.4,6.8,17.0,7.1,3.2,5.6,1.0,0.8,0.8,1.8,1.4,1.6,10.3,4.0,0.8,1.2,18.7,19.8,1.1,6.9,1.1,4.6,2.6,1.4,4.6,6.3,1.9,12.9,95.9,5.6,34.6,16.9,1.4,0.6,5.3,ANATOMIE,
BOUCHES-DU-RHONE,256.4,0.1,26.4,6.8,17.0,7.1,3.2,5.6,1.0,0.8,0.8,1.8,1.4,1.6,10.3,4.0,0.8,1.2,18.7,19.8,1.1,6.9,1.1,4.6,2.6,1.4,4.6,6.3,1.9,12.9,95.9,5.6,34.6,16.9,1.4,0.6,5.3,ENDOCRINOLOGIE,
BOUCHES-DU-RHONE,256.4,0.1,26.4,6.8,17.0,7.1,3.2,5.6,1.0,0.8,0.8,1.8,1.4,1.6,10.3,4.0,0.8,1.2,18.7,19.8,1.1,6.9,1.1,4.6,2.6,1.4,4.6,6.3,1.9,12.9,95.9,5.6,34.6,16.9,1.4,0.6,5.3,GERIATRIE,
BOUCHES-DU-RHONE,256.4,0.1,26.4,6.8,17.0,7.1,3.2,5.6,1.0,0.8,0.8,1.8,1.4,1.6,10.3,4.0,0.8,1.2,18.7,19.8,1.1,6.9,1.1,4.6,2.6,1.4,4.6,6.3,1.9,12.9,95.9,5.6,34.6,16.9,1.4,0.6,5.3,BIOLOGIE,0.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,ANESTHESIE,0.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,REANIMATION,3.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,CARDIOLOGIE,6.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,CHIR_INFANT,0.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,STOMATOLOGIE,
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,CHIR_PLASTIQUE,
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,CHIR_CARDIO,8.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,CHIR_VASCULAIRE,
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,CHIR_DISGESTIVE,0.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,CHIRURGIE,
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,NEURO_CHIRURGIE,
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,CHIR_UROLOGIQUE,0.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,TRAUMATOLOGIE,93.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,DERMATOLOGIE,0.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,MEDECINE_NUCLEAIRE,63.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,RADIO_THERAPIE,
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,RADIOLOGIE,
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,GYNECOLOGIE,44.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,OBSTETRIQUE,
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,HEPATOLOGIE,0.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,HEMATOLOGIE,0.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,ONCOLOGIE,27.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,MEDECINE_INTERNE,
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,ORL,
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,GENETIQUE,0.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,PEDIATRIE,0.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,PNEUMOLOGIE,
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,RHUMATOLOGIE,257.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,OPHTALMOLOGIE,17.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,READAPTATION,0.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,NEUROLOGIE,
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,PSYCHIATRIE,58.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,NEPHROLOGIE,23.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,ANATOMIE,0.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,ENDOCRINOLOGIE,
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,GERIATRIE,0.0
CALVADOS,187.7,0.0,18.9,4.4,11.5,6.8,2.9,4.1,0.4,0.4,0.9,1.6,1.5,2.0,6.0,2.6,0.4,1.5,8.8,16.9,1.7,6.5,1.7,2.9,2.0,1.5,3.6,5.2,1.6,8.7,73.4,5.2,19.9,13.7,2.3,0.0,3.1,BIOLOGIE,23.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,ANESTHESIE,0.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,REANIMATION,
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,CARDIOLOGIE,0.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,CHIR_INFANT,
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,STOMATOLOGIE,16.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,CHIR_PLASTIQUE,
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,CHIR_CARDIO,13.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,CHIR_VASCULAIRE,
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,CHIR_DISGESTIVE,0.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,CHIRURGIE,0.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,NEURO_CHIRURGIE,21.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,CHIR_UROLOGIQUE,
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,TRAUMATOLOGIE,
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,DERMATOLOGIE,
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,MEDECINE_NUCLEAIRE,
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,RADIO_THERAPIE,
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,RADIOLOGIE,302.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,GYNECOLOGIE,39.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,OBSTETRIQUE,
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,HEPATOLOGIE,
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,HEMATOLOGIE,
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,ONCOLOGIE,19.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,MEDECINE_INTERNE,0.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,ORL,
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,GENETIQUE,0.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,PEDIATRIE,0.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,PNEUMOLOGIE,0.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,RHUMATOLOGIE,
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,OPHTALMOLOGIE,10.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,READAPTATION,
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,NEUROLOGIE,
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,PSYCHIATRIE,
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,NEPHROLOGIE,22.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,ANATOMIE,
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,ENDOCRINOLOGIE,0.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,GERIATRIE,13.0
CANTAL,110.8,0.0,12.2,1.4,6.8,2.0,0.0,6.8,0.0,0.0,0.0,2.7,2.0,1.4,4.1,2.0,0.0,1.4,9.2,12.3,1.4,4.8,1.4,1.4,0.7,0.0,1.4,2.0,1.4,6.8,28.1,4.1,10.9,5.4,1.4,0.0,2.7,BIOLOGIE,0.0
CHARENTE,121.5,0.0,9.9,1.7,7.4,1.4,0.6,4.2,0.0,0.0,0.3,2.5,0.6,1.7,4.2,0.6,0.0,3.4,15.6,8.5,0.8,5.1,0.8,3.1,1.4,0.3,1.4,3.7,0.3,6.8,29.5,5.1,14.2,8.8,1.4,0.6,1.7,ANESTHESIE,
